,sub,run,cat_cond,trial_type,picture,old,response_old,target_pos,response_pos,minimum_error,dot_resp_loc,cat_corr,TN_corr,TN_rt,feedback_type,trial,SP_peak_response,FB_peak_response,preStim_bl,anticipation
2952,046,2,2,csm,14a.png,1,1,48,354,-54,48,1,1,576,neu_feedback_onset,13,0.7729234429004229,3.921677675934044,4.909929999999999,0.021104999999999485
2953,046,2,2,csp,57b.png,1,1,188,183,-5,189,1,1,437,pos_feedback_onset,14,4.411298703888768,2.480431583732012,4.51273,0.3797850000000009
2954,046,3,2,csm,29a.png,1,1,20,323,-57,21,1,1,353,neu_feedback_onset,1,8.768331474155726,1.552821472305578,4.890155,-0.3889849999999999
2955,046,3,2,csp,13b.png,1,1,276,279,3,271,1,1,447,pos_feedback_onset,2,-0.1439820206020737,,4.90339,0.11232999999999826
2956,046,3,2,csm,15a.png,1,1,204,272,68,199,1,1,394,neu_feedback_onset,3,,3.192922588543291,4.63641,0.21369499999999952
2957,046,3,2,csm,25a.png,1,1,40,56,16,42,1,1,556,neu_feedback_onset,4,0.32370178547090583,1.96015594096581,4.84242,-0.3579600000000003
2958,046,3,2,csm,40a.png,1,1,232,242,10,237,1,1,482,neu_feedback_onset,5,0.47791238895964694,3.2552381281328473,4.814689999999999,0.3442449999999999
2959,046,3,2,csp,53b.png,1,1,156,173,17,150,1,1,373,pos_feedback_onset,6,6.267620175848537,3.1125559841587176,4.60055,0.16763999999999957
2960,046,3,2,csm,54a.png,1,1,104,273,169,NaN,0,1,590,neu_feedback_onset,7,0.8878540188349489,1.5584829436526377,5.065585,
2961,046,3,2,csm,30a.png,1,1,324,268,-56,320,1,1,471,neu_feedback_onset,8,3.263728255014393,0.052096621008887345,4.733850000000001,-0.04593999999999987
2962,046,3,2,csp,60b.png,1,1,84,181,97,83,1,0,388,neg_feedback_onset,9,1.6575117251882694,6.582520794873628,4.8325450000000005,-0.30875499999999967
2963,046,3,2,csp,25b.png,1,1,168,167,-1,166,1,1,531,neg_feedback_onset,10,10.033039393629931,4.550144657778129,4.553655000000001,0.45314999999999994
2964,046,3,2,csm,48a.png,1,1,300,296,-4,302,1,1,470,neu_feedback_onset,11,1.661783060655651,4.041361268934292,5.035555000000001,-0.23567499999999963
2965,046,3,2,csp,50b.png,1,1,148,232,84,145,1,1,353,pos_feedback_onset,12,8.192302931473403,3.7496210087563275,4.645274999999999,0.04344000000000037
2966,046,3,2,csp,8b.png,1,1,212,234,22,213,1,0,374,neg_feedback_onset,13,4.277174567897946,6.844669675071688,4.481579999999999,-0.03801499999999969
2967,046,3,2,csp,16b.png,1,1,80,61,-19,78,1,1,534,pos_feedback_onset,14,3.5660217954331705,3.958164884856088,4.693185,-0.37301499999999965
2968,046,4,2,csp,66b.png,1,1,216,44,-172,231,1,1,361,pos_feedback_onset,1,6.195411560561539,2.21402105798276,4.450294999999999,0.29728500000000224
2969,046,4,2,csp,56b.png,1,1,180,281,101,179,1,1,315,pos_feedback_onset,2,0.42998121866407385,3.4105966012648343,5.252554999999999,0.063415
2970,046,4,2,csp,34b.png,1,1,288,288,0,298,1,1,426,pos_feedback_onset,3,2.0003700962250175,3.3285492178331877,4.8636,-0.028534999999999755
2971,046,4,2,csp,45b.png,1,1,52,282,-130,52,1,1,518,neg_feedback_onset,4,2.1507613347674566,3.445230031493812,4.662535,0.2540799999999992
2972,046,4,2,csm,20a.png,1,1,280,276,-4,272,1,1,515,neu_feedback_onset,5,0.1498244594020495,4.902966777938134,4.91909,0.09950500000000062
2973,046,4,2,csp,28b.png,1,1,76,46,-30,76,1,1,540,neg_feedback_onset,6,8.593052678368768,5.693200421363189,4.206944999999999,0.5474250000000014
2974,046,4,2,csm,16a.png,1,1,172,275,103,171,1,1,480,neu_feedback_onset,7,2.4051105530465176,4.205444273240864,4.887925000000001,-0.43064000000000036
2975,046,4,2,csm,66a.png,1,1,340,341,1,329,1,1,485,neu_feedback_onset,8,11.822051892659971,,4.321035,-0.10989999999999878
2976,046,4,2,csm,41a.png,1,1,0,355,-5,359,1,1,454,neu_feedback_onset,9,14.077009322133524,2.885326403789175,4.42388,-0.19405499999999876
2977,046,4,2,csp,7b.png,1,1,44,56,12,47,1,1,575,neg_feedback_onset,10,1.7865199432271524,4.008147961356068,4.709994999999998,-0.0106049999999982
2978,046,4,2,csm,17a.png,1,1,124,220,96,123,1,1,536,neu_feedback_onset,11,3.5992258498420546,6.1148223885403326,4.192985,0.7903650000000004
2979,046,4,2,csm,9a.png,1,1,268,286,18,272,1,1,430,neu_feedback_onset,12,0.4461066906361525,0.03992540025757616,4.667045,-0.06222999999999956
2980,046,4,2,csm,51a.png,1,1,24,21,-3,27,1,1,494,neu_feedback_onset,13,3.5667345164948463,3.1454486329171454,4.492765,0.04274000000000022
2981,046,4,2,csp,26b.png,1,1,136,77,-59,139,1,1,335,pos_feedback_onset,14,7.51264203418647,2.531366228364061,4.223015,0.2512299999999996
2982,046,5,2,csm,11a.png,1,1,336,315,-21,333,1,1,452,neu_feedback_onset,1,1.9980677038970973,5.239734539426665,4.895729999999999,0.09733000000000036
2983,046,5,2,csm,50a.png,1,1,120,107,-13,115,1,1,464,neu_feedback_onset,2,1.6724402696016742,,4.594185,-0.07418499999999995
2984,046,5,2,csp,18b.png,1,1,96,293,-163,97,1,1,446,pos_feedback_onset,3,2.9086403495915283,2.221056221079426,4.43489,0.3012200000000007
2985,046,5,2,csp,63b.png,1,1,164,286,122,169,1,0,366,neg_feedback_onset,4,1.5357797399594713,,4.913465,0.05836500000000111
2986,046,5,2,csm,7a.png,1,1,344,312,-32,345,1,1,691,neu_feedback_onset,5,11.907208289027313,5.640864143482255,4.56279,-0.5269399999999997
2987,046,5,2,csp,41b.png,1,1,184,177,-7,183,1,1,389,pos_feedback_onset,6,0.12835394038205034,0.8637493844895591,4.594994999999999,0.46200500000000044
2988,046,5,2,csp,54b.png,1,1,304,58,114,301,1,1,561,neg_feedback_onset,7,0.16114577937826646,5.29982511934127,4.86516,0.06864500000000096
2989,046,5,2,csp,49b.png,1,1,16,72,56,18,1,1,468,pos_feedback_onset,8,0.5929797307820853,0.7053014542014646,4.911635000000001,-0.0953949999999999
2990,046,5,2,csp,32b.png,1,1,60,77,17,60,1,1,512,pos_feedback_onset,9,13.977287777965524,,4.3791400000000005,-0.2637199999999993
2991,046,5,2,csm,23a.png,1,1,260,257,-3,249,1,1,405,neu_feedback_onset,10,0.19277729665156196,,4.589924999999999,0.10207499999999925
2992,046,5,2,csm,26a.png,1,1,144,232,88,144,1,1,442,neu_feedback_onset,11,2.719870943862074,,4.673935,0.02410499999999871
2993,046,5,2,csp,59b.png,1,1,72,359,-73,70,1,1,378,pos_feedback_onset,12,6.731367985916097,5.936052072321682,4.552715,-0.0046949999999990055
2994,046,5,2,csm,4a.png,1,1,244,255,11,242,1,1,541,neu_feedback_onset,13,7.94691559597013,2.1246329727541484,4.6363900000000005,-0.12759499999999946
2995,046,5,2,csm,46a.png,1,1,328,270,-58,320,1,1,483,neu_feedback_onset,14,0.9433864592154938,0.10458323736939334,4.829410000000001,-0.1514900000000008
2996,046,6,2,csp,29b.png,1,1,128,83,-45,NaN,0,1,409,neg_feedback_onset,1,8.63947561414458,2.9775529438919617,4.39066,
2997,046,6,2,csm,55a.png,1,1,100,315,-145,NaN,0,1,429,neu_feedback_onset,2,-0.14444405501193863,0.3616998470951418,4.707705,
2998,046,6,2,csp,55b.png,1,1,160,320,160,155,1,1,733,neg_feedback_onset,3,6.237391147428724,8.747100745490908,4.32236,-0.12954000000000043
2999,046,6,2,csm,6a.png,1,1,264,87,-177,85,1,1,542,neu_feedback_onset,4,14.928987670578596,1.3724868928164182,4.009515,0.2844099999999976
3000,046,6,2,csp,21b.png,1,1,256,284,28,256,1,1,539,pos_feedback_onset,5,0.20808055959083321,4.012506025526351,4.744384999999999,0.16909000000000063
3001,046,6,2,csp,47b.png,1,1,224,68,-156,227,1,1,507,pos_feedback_onset,6,8.876634085869744,1.6444323940847987,4.54153,0.029894999999998895
3002,046,6,2,csp,27b.png,1,1,12,74,62,11,1,1,534,pos_feedback_onset,7,5.572189851983772,4.044693750019749,4.882665,-0.41440500000000124
3003,046,6,2,csm,64a.png,1,1,292,300,8,286,1,1,389,neu_feedback_onset,8,-1.8096635301390052e-15,2.385988776189251,4.869345,0.37502999999999975
3004,046,6,2,csm,43a.png,1,1,316,278,-38,315,1,1,489,neu_feedback_onset,9,0.58969324163774,0.01949773013055155,4.835565,-0.01100500000000082
3005,046,6,2,csm,21a.png,1,1,228,273,45,215,1,1,584,neu_feedback_onset,10,0.20105337421594024,1.4262284895049677,4.812154999999999,0.201480000000001
3006,046,6,2,csm,31a.png,1,1,200,199,-1,199,1,1,451,neu_feedback_onset,11,0.1491261551363509,1.1615844865326357,4.650425,0.09596499999999963
3007,046,6,2,csp,31b.png,1,1,192,54,-138,183,1,1,462,pos_feedback_onset,12,5.773134047795409,2.0870293524193837,4.46863,0.252135
3008,046,6,2,csm,45a.png,1,1,32,356,-36,27,1,1,463,neu_feedback_onset,13,0.32107814349123937,,5.065745,-0.11318499999999876
3009,046,6,2,csp,33b.png,1,1,356,359,3,357,1,1,387,pos_feedback_onset,14,13.303880965676838,2.9906261153795466,4.769899999999999,-0.7356549999999995
3010,047,1,2,csp,64b.png,1,1,272,241,-31,272,1,1,658,neg_feedback_onset,1,13.474374478253669,5.935827958466801,4.138745,0.016235
3011,047,1,2,csm,47a.png,1,1,248,278,30,NaN,0,0,338,neu_feedback_onset,2,10.858415401068505,8.08949220713928,4.259185,
3012,047,1,2,csm,59a.png,1,1,128,108,-20,128,1,1,385,neu_feedback_onset,3,8.227576705867296,2.643120911806352,4.384280000000001,0.24517000000000166
3013,047,1,2,csp,3b.png,1,1,192,197,5,NaN,0,1,462,neg_feedback_onset,4,5.775459730243535,4.066287989693734,4.43956,
3014,047,1,2,csp,9b.png,1,1,312,271,-41,312,1,1,317,pos_feedback_onset,5,0.12628869334912174,8.1125792699739,4.480474999999999,0.2547449999999998
3015,047,1,2,csm,27a.png,1,1,244,35,151,244,1,1,537,neu_feedback_onset,6,10.602486229256543,0.9351647232914067,4.4360349999999995,
3016,047,1,2,csm,55a.png,1,1,316,297,-19,NaN,0,1,352,neu_feedback_onset,7,10.312557495583066,6.218636330850012,4.098635,
3017,047,1,2,csm,40a.png,1,1,240,229,-11,240,1,1,422,neu_feedback_onset,8,6.458397908759557,4.683338553299693,4.471685000000001,-0.1303599999999996
3018,047,1,2,csp,51b.png,1,1,48,119,71,NaN,0,1,173,neg_feedback_onset,9,7.552144678248537,6.583831298686954,4.421630000000001,
3019,047,1,2,csp,55b.png,1,1,224,NaN,NaN,224,1,1,254,pos_feedback_onset,10,7.324920039264162,7.169391502104283,4.258339999999999,0.12351000000000045
3020,047,1,2,csm,16a.png,1,1,260,247,-13,261,1,1,313,neu_feedback_onset,11,,4.726940338930589,4.402865,0.290824999999999
3021,047,1,2,csm,60a.png,1,1,12,55,43,12,1,1,567,neu_feedback_onset,12,14.358799268094282,0.7164823660276147,4.32942,0.07758999999999983
3022,047,1,2,csp,7b.png,1,1,80,285,-155,79,1,1,349,pos_feedback_onset,13,6.6848177950425285,4.623067227894895,4.324800000000001,0.1804749999999995
3023,047,1,2,csp,38b.png,1,1,264,273,9,264,1,1,471,pos_feedback_onset,14,5.22384926782947,10.67854948154883,4.41375,-0.258659999999999
3024,047,2,2,csm,22a.png,1,1,56,259,-157,57,1,0,206,neu_feedback_onset,1,3.6754883663723787,2.922485926501083,4.675025,0.23684499999999975
3025,047,2,2,csm,18a.png,1,1,212,212,0,NaN,0,0,213,neu_feedback_onset,2,2.5243901158333664,0.6457979477818688,4.76115,
3026,047,2,2,csp,65b.png,1,1,328,NaN,NaN,328,1,1,172,pos_feedback_onset,3,6.635745360563947,4.397259485754844,5.039674999999999,0.5351200000000009
3027,047,2,2,csp,1b.png,1,1,256,80,-176,258,1,1,368,pos_feedback_onset,4,2.9776017951808247,6.404784493100374,4.211274999999999,0.29304499999999933
3028,047,2,2,csp,63b.png,1,1,320,55,95,320,1,0,191,neg_feedback_onset,5,7.87132022407157,3.1892318251599208,4.337899999999999,0.24092999999999964
3029,047,2,2,csp,50b.png,1,1,204,214,10,204,1,1,474,pos_feedback_onset,6,-0.05064565140953684,4.838318130012054,4.649955,0.4862049999999991
3030,047,2,2,csm,2a.png,1,1,200,43,-157,200,1,1,388,neu_feedback_onset,7,0.03828211417304375,2.155277188092493,5.19825,0.13003000000000053
3031,047,2,2,csm,23a.png,1,1,44,86,42,45,1,0,238,neu_feedback_onset,8,25.46180915310874,6.470967406877875,4.2853200000000005,-0.12855999999999845
3032,047,2,2,csm,10a.png,1,1,352,284,-68,NaN,0,1,406,neu_feedback_onset,9,10.73091935168735,6.556873475674503,4.40158,
3033,047,2,2,csp,30b.png,1,1,152,150,-2,152,1,1,203,pos_feedback_onset,10,0.17494668708226674,4.422940008431317,4.855765,0.6956149999999992
3034,047,2,2,csp,17b.png,1,1,276,282,6,NaN,0,1,291,neg_feedback_onset,11,5.036329001371397,10.038463422999653,4.215389999999999,
3035,047,2,2,csm,33a.png,1,1,116,114,-2,NaN,0,1,272,neu_feedback_onset,12,0.6114603559683607,6.336420038115046,4.336340000000002,
3036,047,2,2,csp,6b.png,1,1,100,89,-11,100,1,0,316,neg_feedback_onset,13,2.3910693976605653,6.096831330720565,4.5985700000000005,0.439515000000001
3037,047,2,2,csm,46a.png,1,1,304,123,179,NaN,0,1,401,neu_feedback_onset,14,0.13599312131933058,3.6290115916526546,4.239184999999999,
3038,047,4,2,csp,8b.png,1,1,348,316,-32,348,1,1,379,pos_feedback_onset,1,9.896487011646675,2.037220373256961,4.214930000000001,0.26644500000000004
3039,047,4,2,csp,22b.png,1,1,136,262,126,136,1,1,308,pos_feedback_onset,2,0.4011050669935637,5.068428063750472,4.43774,0.4036900000000001
3040,047,4,2,csm,45a.png,1,1,172,63,-109,NaN,0,1,286,neu_feedback_onset,3,3.8356485446170248,5.979494155981582,3.8826549999999997,
3041,047,4,2,csm,4a.png,1,1,332,271,-61,332,1,1,440,neu_feedback_onset,4,4.863626258998928,1.9187733543664733,4.385925000000001,-0.011555000000001314
3042,047,4,2,csm,56a.png,1,1,184,259,75,183,1,1,188,neu_feedback_onset,5,11.2317779954199,4.989492328681883,4.150544999999999,0.009284999999999322
3043,047,4,2,csp,23b.png,1,1,252,232,-20,252,1,1,313,pos_feedback_onset,6,8.669696543172252,10.490867527507561,4.298305,0.22400500000000179
3044,047,4,2,csp,29b.png,1,1,72,93,21,73,1,1,326,pos_feedback_onset,7,2.027973371963699,12.353676495327225,4.162529999999999,-0.40444499999999994
3045,047,4,2,csp,36b.png,1,1,236,227,-9,238,1,1,368,pos_feedback_onset,8,2.8229508555557365,10.877561449517927,4.111655,0.09315500000000121
3046,047,4,2,csm,3a.png,1,1,96,268,172,97,1,1,333,neu_feedback_onset,9,2.8343316213050262,6.432979578491337,4.21722,0.7071900000000015
3047,047,4,2,csm,8a.png,1,1,8,310,-58,8,1,1,613,neu_feedback_onset,10,3.8912742541036773,8.296786825746791,4.302435,0.18693999999999988
3048,047,4,2,csm,39a.png,1,1,36,36,0,36,1,0,526,neu_feedback_onset,11,2.6351539085828652,6.750674664514624,4.552864999999999,0.6565100000000013
3049,047,4,2,csp,5b.png,1,1,340,309,-31,340,1,1,458,neg_feedback_onset,12,2.3424866751144906,6.178470329902929,4.344315,0.19094499999999837
3050,047,4,2,csp,53b.png,1,1,140,156,16,141,1,1,366,pos_feedback_onset,13,3.69583590056761,10.34688553103596,4.585025,0.10091499999999964
3051,047,4,2,csm,29a.png,1,1,104,212,108,106,1,1,262,neu_feedback_onset,14,11.495526223517592,5.811670900156305,4.292235,0.06884999999999852
3052,047,5,2,csp,34b.png,1,1,144,227,83,143,1,1,389,pos_feedback_onset,1,9.893476421789478,3.3047250988462045,4.604145000000001,0.3126500000000014
3053,047,5,2,csm,54a.png,1,1,296,221,-75,296,1,1,315,neu_feedback_onset,2,3.954734689306581,6.384607572786711,4.598665,0.08941500000000024
3054,047,5,2,csm,6a.png,1,1,92,86,-6,90,1,1,349,neu_feedback_onset,3,0.09541587481618101,6.838597640218296,4.443705,0.10274499999999875
3055,047,5,2,csm,1a.png,1,1,108,86,-22,109,1,1,500,neu_feedback_onset,4,1.9436906807880638,0.17865322950072904,4.331964999999999,0.28542999999999896
3056,047,5,2,csp,47b.png,1,1,88,86,-2,88,1,1,345,pos_feedback_onset,5,10.907524831858227,2.6816155052303223,4.028595000000001,0.4591699999999985
3057,047,5,2,csp,13b.png,1,1,300,300,0,300,1,1,274,pos_feedback_onset,6,11.867973806729992,3.7724172875809026,3.9628500000000004,0.60297
3058,047,5,2,csp,35b.png,1,1,64,273,-151,64,1,1,382,pos_feedback_onset,7,5.892356665650923,8.18564032803178,4.151395000000001,0.11842000000000041
3059,047,5,2,csm,30a.png,1,1,132,145,13,132,1,1,533,neu_feedback_onset,8,1.1930861507273132,3.8036401338515837,4.148485,0.13079000000000063
3060,047,5,2,csp,43b.png,1,1,156,157,1,154,1,1,331,pos_feedback_onset,9,20.52733403055533,5.867738612395758,3.7577700000000007,0.1466150000000015
3061,047,5,2,csp,40b.png,1,1,16,25,9,NaN,0,1,343,neg_feedback_onset,10,1.3116006051301854,12.341435253253525,4.465154999999999,
3062,047,5,2,csm,31a.png,1,1,292,272,-20,292,1,1,382,neu_feedback_onset,11,2.4949667813466325,5.462659226726358,4.239334999999999,-0.25805499999999837
3063,047,5,2,csp,57b.png,1,1,220,46,-174,221,1,1,411,neg_feedback_onset,12,8.831385119971983,5.353703042951003,4.311215,-0.11931000000000047
3064,047,5,2,csm,12a.png,1,1,208,215,7,209,1,1,332,neu_feedback_onset,13,4.838497179582286,5.2535888949677405,4.516175,0.6522500000000004
3065,047,5,2,csm,21a.png,1,1,232,283,51,233,1,1,565,neu_feedback_onset,14,7.049351100564653,1.3305338932213746,4.2310099999999995,-0.13815500000000025
3066,047,6,2,csm,44a.png,1,1,76,231,155,255,0,1,307,neu_feedback_onset,1,7.184821546499523,5.156159422025667,4.959135000000001,0.011404999999999887
3067,047,6,2,csp,52b.png,1,1,268,73,165,NaN,0,1,298,neg_feedback_onset,2,2.2902733450346346,4.997890508204099,4.281584999999999,
3068,047,6,2,csp,44b.png,1,1,356,283,-73,357,1,1,472,pos_feedback_onset,3,5.1324375677379495,6.334474267559283,4.410379999999999,0.0626300000000013
3069,047,6,2,csp,31b.png,1,1,336,113,137,337,1,1,306,pos_feedback_onset,4,-1.2090328738167955e-14,9.236973118957714,4.7802500000000006,-0.7970200000000003
3070,047,6,2,csm,42a.png,1,1,160,155,-5,160,1,1,269,neu_feedback_onset,5,2.9276460353481477,4.540039289410876,3.89101,0.4225899999999996
3071,047,6,2,csp,26b.png,1,1,124,118,-6,123,1,1,419,pos_feedback_onset,6,0.8576406464936059,8.105085728996428,4.336315000000001,0.11845499999999998
3072,047,6,2,csp,37b.png,1,1,4,360,-4,4,1,1,376,pos_feedback_onset,7,4.259331008652991,4.4655564429048225,4.452224999999999,-0.5036899999999997
3073,047,6,2,csp,20b.png,1,1,324,308,-16,323,1,1,476,pos_feedback_onset,8,5.1634344741396925,1.1015705526747945,4.520925,0.23532499999999956
3074,047,6,2,csm,51a.png,1,1,180,181,1,179,1,1,378,neu_feedback_onset,9,4.2117134878224975,5.691482099681602,3.994455,0.3039449999999997
3075,047,6,2,csm,66a.png,1,1,148,148,0,148,1,1,362,neu_feedback_onset,10,6.971349780724919,0.8456719720633874,4.257210000000001,0.13357000000000063
3076,047,6,2,csm,34a.png,1,1,120,310,-170,120,1,0,246,neu_feedback_onset,11,5.794332903370528,4.892627504838012,4.27944,-0.08491000000000071
3077,047,6,2,csp,66b.png,1,1,52,50,-2,51,1,1,269,pos_feedback_onset,12,0.7681109130141506,2.348057224314185,4.477125000000001,0.03132500000000071
3078,047,6,2,csm,49a.png,1,1,0,207,-153,360,1,1,487,neu_feedback_onset,13,14.035683528470944,3.0958432713262214,3.9015200000000005,-0.21075000000000088
3079,047,6,2,csm,28a.png,1,1,284,277,-7,285,1,1,397,neu_feedback_onset,14,10.768556094640772,4.494172087330285,4.30977,0.3523700000000005
3080,048,1,2,csm,54a.png,1,1,148,33,-115,146,1,1,582,neu_feedback_onset,1,6.759686896028302,3.967909184629928,5.942435000000001,0.5130049999999997
3081,048,1,2,csm,47a.png,1,1,276,321,45,277,1,1,290,neu_feedback_onset,2,7.917273486516526,5.064041177878871,5.79524,0.02966999999999853
3082,048,1,2,csm,55a.png,1,1,308,309,1,312,1,0,452,neu_feedback_onset,3,10.028162873833818,13.777576096062566,5.7345,-0.30832499999999996
3083,048,1,2,csp,59b.png,1,1,264,132,-132,264,1,1,353,pos_feedback_onset,4,5.5888116735344955,3.351440720043761,5.886135,0.2745500000000005
3084,048,1,2,csm,43a.png,1,1,300,293,-7,301,1,1,434,neu_feedback_onset,5,11.312150673342337,3.5194032038422947,5.407724999999998,0.04252499999999948
3085,048,1,2,csp,1b.png,1,1,164,36,-128,163,1,1,311,pos_feedback_onset,6,0.10827723833865945,3.75052262887297,5.97686,-0.06551500000000132
3086,048,1,2,csp,39b.png,1,1,284,50,126,283,1,1,446,pos_feedback_onset,7,1.0282246537237514,2.769939549142958,6.2672750000000015,-0.15600499999999862
3087,048,1,2,csm,1a.png,1,1,40,313,-87,41,1,1,326,neu_feedback_onset,8,12.68213654190007,2.8281893012635706,5.567594999999999,0.39029999999999987
3088,048,1,2,csm,25a.png,1,1,8,3,-5,9,1,1,405,neu_feedback_onset,9,2.770483106203793,1.97922218731531,6.0318,-0.3530849999999983
3089,048,1,2,csp,32b.png,1,1,52,310,-102,50,1,1,371,pos_feedback_onset,10,4.723111567544737,0.7209022938718608,6.14514,-0.6244399999999999
3090,048,1,2,csp,9b.png,1,1,312,306,-6,302,1,1,411,pos_feedback_onset,11,2.2688064847436338,4.755623101908826,5.973405,-0.15658999999999956
3091,048,1,2,csm,38a.png,1,0,56,135,79,55,1,1,502,neu_feedback_onset,12,6.119779175133647,4.074706140030635,5.73305,0.027000000000000135
3092,048,1,2,csp,10b.png,1,1,124,123,-1,124,1,1,292,pos_feedback_onset,13,0.18986499761677228,2.135055662416942,5.675085,-0.12241999999999997
3093,048,1,2,csp,15b.png,1,1,252,125,-127,253,1,1,263,pos_feedback_onset,14,3.8271651832657247,2.0480799039147515,5.396945,0.12555499999999942
3094,048,2,2,csm,30a.png,1,1,60,41,-19,63,1,1,503,neu_feedback_onset,1,4.131320258833274,1.7821154752127242,6.072635,-0.14369000000000032
3095,048,2,2,csm,15a.png,1,1,48,93,45,45,1,0,208,neu_feedback_onset,2,1.576023177350735,8.166740879347357,5.99896,0.08772999999999964
3096,048,2,2,csm,42a.png,1,1,76,24,-52,79,1,0,403,neu_feedback_onset,3,0.5449804129485776,6.528589502808382,6.016729999999999,-0.09788500000000067
3097,048,2,2,csp,12b.png,1,1,324,310,-14,326,1,1,285,pos_feedback_onset,4,5.655597214783059,3.866288266240082,5.601000000000001,-0.7192599999999993
3098,048,2,2,csp,45b.png,1,1,280,134,-146,276,1,1,414,pos_feedback_onset,5,1.7421791105078248,3.6237707430635546,5.64322,0.5296049999999992
3099,048,2,2,csm,11a.png,1,1,196,179,-17,196,1,1,226,neu_feedback_onset,6,5.785830537937374,4.230492024907875,5.281005,0.1271500000000012
3100,048,2,2,csp,37b.png,1,1,212,215,3,206,1,0,435,neg_feedback_onset,7,2.730542153820387,6.319296448443096,5.373475,-0.04696500000000192
3101,048,2,2,csp,43b.png,1,1,144,146,2,148,1,0,355,neg_feedback_onset,8,3.0412789980387576,,5.876475000000002,0.5877050000000006
3102,048,2,2,csm,2a.png,1,1,232,135,-97,234,1,1,318,neu_feedback_onset,9,,2.054097767562597,5.896365,0.18064500000000017
3103,048,2,2,csp,3b.png,1,1,192,211,19,196,1,1,457,pos_feedback_onset,10,-0.028749641711930573,0.5354064432871974,5.773985000000001,0.1657800000000007
3104,048,2,2,csm,65a.png,1,1,344,125,141,340,1,1,289,neu_feedback_onset,11,8.41132338505075,-0.20056687656923738,5.516195,0.2239199999999979
3105,048,2,2,csp,7b.png,1,1,120,92,-28,116,1,1,300,pos_feedback_onset,12,1.273708335250277,3.522869307616829,5.3253949999999985,0.3836699999999995
3106,048,2,2,csm,44a.png,1,1,100,313,-147,103,1,1,309,neu_feedback_onset,13,11.712179296971517,6.55011687251905,5.0383450000000005,0.21668500000000002
3107,048,2,2,csp,65b.png,1,1,348,308,-40,345,1,1,341,pos_feedback_onset,14,0.27240970419511695,10.268916450908327,5.772555,-0.5500149999999993
3108,048,3,2,csm,3a.png,1,1,356,77,81,352,1,1,377,neu_feedback_onset,1,0.6636441715608354,7.063275214839811,6.18253,-0.36459000000000064
3109,048,3,2,csp,2b.png,1,1,88,54,-34,93,1,1,310,pos_feedback_onset,2,0.6365861917309155,0.418366065179987,6.423325,0.2146100000000004
3110,048,3,2,csp,60b.png,1,1,168,182,14,166,1,1,270,pos_feedback_onset,3,-0.015223414481397279,6.632315797332893,5.747725000000001,0.2331100000000017
3111,048,3,2,csp,5b.png,1,1,188,234,46,190,1,1,427,pos_feedback_onset,4,0.7037586652233192,9.329725599578676,5.454995000000001,0.2283949999999999
3112,048,3,2,csm,56a.png,1,1,96,77,-19,94,1,1,228,neu_feedback_onset,5,-0.28830454880508316,5.539331514994268,5.806359999999999,0.34518999999999966
3113,048,3,2,csm,33a.png,1,0,108,43,-65,108,1,1,333,neu_feedback_onset,6,2.329803017175891e-14,-3.164135620181696e-15,6.0989499999999985,0.10023500000000052
3114,048,3,2,csp,21b.png,1,1,236,249,13,236,1,1,403,pos_feedback_onset,7,4.921722602911001,0.8134340132987841,5.498075000000001,
3115,048,3,2,csp,66b.png,1,1,272,82,170,275,1,1,236,pos_feedback_onset,8,1.8119867714197007,5.479143136164465,5.293085,-0.027635000000000076
3116,048,3,2,csm,35a.png,1,0,28,219,-169,24,1,1,528,neu_feedback_onset,9,12.461108724062447,12.657196304953372,5.597334999999999,-0.2271649999999985
3117,048,3,2,csm,31a.png,1,1,256,102,-154,259,1,1,419,neu_feedback_onset,10,5.425763646037505,0.7660796233727819,5.497475,0.16365500000000033
3118,048,3,2,csm,7a.png,1,1,84,264,-180,82,1,1,246,neu_feedback_onset,11,3.8109134605068293,3.2112042370993144,5.59236,0.2646350000000002
3119,048,3,2,csp,53b.png,1,1,260,176,-84,264,1,1,588,neg_feedback_onset,12,1.6748120099881407,8.25237255013213,5.61466,0.09659500000000154
3120,048,3,2,csm,34a.png,1,1,224,307,83,231,1,1,226,neu_feedback_onset,13,4.893853618139083,1.1079614834455616,5.337205,0.11782999999999966
3121,048,3,2,csp,27b.png,1,1,132,304,172,139,1,0,435,neg_feedback_onset,14,2.881474158566408,3.028806904466859,5.978189999999999,0.37837500000000013
3122,048,4,2,csm,6a.png,1,1,160,124,-36,165,1,1,486,neu_feedback_onset,1,0.9266649905494505,4.598069739018871,6.145155000000001,0.012409999999999144
3123,048,4,2,csm,64a.png,1,1,116,328,-148,114,1,0,329,neu_feedback_onset,2,2.5480503882561782,10.839247521131318,5.761659999999999,-0.11054000000000119
3124,048,4,2,csp,56b.png,1,1,208,263,55,212,1,1,285,pos_feedback_onset,3,0.6970607830822246,7.103427864771726,5.500954999999999,0.5635800000000009
3125,048,4,2,csp,54b.png,1,1,180,216,36,185,1,1,284,pos_feedback_onset,4,0.6095440459791969,2.658511697818063,6.0146049999999995,-0.24574499999999944
3126,048,4,2,csm,62a.png,1,1,4,350,-14,360,1,1,258,neu_feedback_onset,5,2.615248972779063,3.023486754686035,5.94322,-0.20016500000000192
